User Id,User Name,Comment Id,Comment Text,Profile URL,Avatar URL,Publish Date
6844041606,fndy_mrt,17908085288835110,Cuihhhh,https://www.instagram.com/fndy_mrt,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/301624838_823854102121549_7042499378966505365_n.jpg,"2/21/2024, 9:13:02 PM"
38352946654,1pct4s,18017544590119332,#قاطع,https://www.instagram.com/1pct4s,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/410386185_1595974977879079_1657841737934230110_n.jpg,"2/21/2024, 9:14:05 PM"
51488414228,permatasari7686,17894996159903907,#freepalestine🇵🇸 #boikottkfc,https://www.instagram.com/permatasari7686,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/419039743_395647162919697_1434185501562487540_n.jpg,"2/21/2024, 9:20:16 PM"
1701332453,widya_kusuma_h,18285578410081294,Boycot kfc #freepalestine,https://www.instagram.com/widya_kusuma_h,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/273913153_3246647005658719_4261226636123657530_n.jpg,"2/21/2024, 9:27:32 PM"
25200960292,alina_mardiyah,18059941852522928,#freepalesti̇ne  #boycotkfc,https://www.instagram.com/alina_mardiyah,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/408829431_745205310966727_8477608587211321938_n.jpg,"2/21/2024, 9:32:37 PM"
548373279,viraaljufri,17926760756833394,Looks like a puke,https://www.instagram.com/viraaljufri,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/265605989_427848649046358_7158678531415102810_n.jpg,"2/21/2024, 9:35:08 PM"
55223417632,kuba.saki,18410957719015862,#freepalestine #freedomforpalestine #istandwithpalestine #stopgenocideingaza #openrafahborder #boycottkfc 🇵🇸🇵🇸🇵🇸,https://www.instagram.com/kuba.saki,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/300944856_1536651106805649_6543565863933310145_n.jpg,"2/21/2024, 9:48:40 PM"
15065508561,karaselim_yusuf,18415999063010433,"#boycotkfc 
Free Palestine 🇵🇸✌️",https://www.instagram.com/karaselim_yusuf,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/421042614_296987709638536_7786097450222126688_n.jpg,"2/21/2024, 10:08:47 PM"
7899463650,rikaaarsy_12,18026552626933999,Taste Like Blood. Are you proud of this @kfc ?,https://www.instagram.com/rikaaarsy_12,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/370239176_1284227078943395_8190890325644676780_n.jpg,"2/21/2024, 10:21:32 PM"
61233925807,nadira_anggra,17897851652960689,MAKANAN MENGANDUNG GENOSIDA 🤮🤮🤮,https://www.instagram.com/nadira_anggra,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/408013802_1070337290763798_82944253684085490_n.jpg,"2/21/2024, 10:40:51 PM"
1549563996,raharja_yunie,18051387940522882,#freepalestine🇵🇸 #BoycotKFCproducts,https://www.instagram.com/raharja_yunie,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/373203011_1418370905391274_5570545687746553654_n.jpg,"2/21/2024, 11:19:31 PM"
48572147484,maryaestics_,18017953534913399,Boycottttttttttt,https://www.instagram.com/maryaestics_,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/296495498_1003130970356610_5071844428962823707_n.jpg,"2/21/2024, 11:20:10 PM"
48572147484,maryaestics_,18245153353223538,Freeee freeeee Palestine,https://www.instagram.com/maryaestics_,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/296495498_1003130970356610_5071844428962823707_n.jpg,"2/21/2024, 11:20:22 PM"
51129390700,iiamroyashirinzada,18094257388397481,#freepalestine 💪🏻💪🏻💪🏻💪🏻,https://www.instagram.com/iiamroyashirinzada,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/422055413_2357065497821703_1897065908926490986_n.jpg,"2/21/2024, 11:22:45 PM"
9554652921,serdarfuatt,17867016573073365,#boykotisraelproduct 🇵🇸🇵🇸🇵🇸#freepalestine #stopgenocideingaza🇵🇸,https://www.instagram.com/serdarfuatt,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/341802006_775451270539239_4999186510157068367_n.jpg,"2/21/2024, 11:44:59 PM"
